lat_nano	lon_nano	level	cell_id_hex
0	0	29	0x1000000000000004
0	0	30	0x1000000000000001
0	90000000000	0	0x3000000000000000
0	90000000000	1	0x3400000000000000
0	90000000000	2	0x3100000000000000
0	90000000000	3	0x3040000000000000
0	90000000000	4	0x3010000000000000
0	90000000000	5	0x3004000000000000
0	90000000000	6	0x3001000000000000
0	90000000000	7	0x3000400000000000
0	90000000000	8	0x3000100000000000
0	90000000000	9	0x3000040000000000
0	90000000000	10	0x3000010000000000
0	90000000000	11	0x3000004000000000
0	90000000000	12	0x3000001000000000
0	90000000000	13	0x3000000400000000
0	90000000000	14	0x3000000100000000
0	90000000000	15	0x3000000040000000
0	90000000000	16	0x3000000010000000
0	90000000000	17	0x3000000004000000
0	90000000000	18	0x3000000001000000
0	90000000000	19	0x3000000000400000
0	90000000000	20	0x3000000000100000
0	90000000000	21	0x3000000000040000
0	90000000000	22	0x3000000000010000
0	90000000000	23	0x3000000000004000
0	90000000000	24	0x3000000000001000
0	90000000000	25	0x3000000000000400
0	90000000000	26	0x3000000000000100
0	90000000000	27	0x3000000000000040
0	90000000000	28	0x3000000000000010
0	90000000000	29	0x3000000000000004
0	90000000000	30	0x3000000000000001
89000000000	0	0	0x5000000000000000
89000000000	0	1	0x4c00000000000000
89000000000	0	2	0x4f00000000000000
89000000000	0	3	0x4fc0000000000000
89000000000	0	4	0x4ff0000000000000
89000000000	0	5	0x4ffc000000000000
89000000000	0	6	0x4fff000000000000
89000000000	0	7	0x4fff400000000000
89000000000	0	8	0x4fff500000000000
89000000000	0	9	0x4fff5c0000000000
89000000000	0	10	0x4fff590000000000
89000000000	0	11	0x4fff58c000000000
89000000000	0	12	0x4fff58b000000000
89000000000	0	13	0x4fff58a400000000
89000000000	0	14	0x4fff58a100000000
89000000000	0	15	0x4fff58a040000000
89000000000	0	16	0x4fff58a010000000
89000000000	0	17	0x4fff58a00c000000
89000000000	0	18	0x4fff58a00b000000
89000000000	0	19	0x4fff58a00ac00000
89000000000	0	20	0x4fff58a00ab00000
89000000000	0	21	0x4fff58a00aac0000
89000000000	0	22	0x4fff58a00aab0000
89000000000	0	23	0x4fff58a00aaac000
89000000000	0	24	0x4fff58a00aaa9000
89000000000	0	25	0x4fff58a00aaa9c00
89000000000	0	26	0x4fff58a00aaa9f00
89000000000	0	27	0x4fff58a00aaa9e40
89000000000	0	28	0x4fff58a00aaa9e30
89000000000	0	29	0x4fff58a00aaa9e2c
89000000000	0	30	0x4fff58a00aaa9e2b
0	180000000000	0	0x7000000000000000
0	180000000000	1	0x6c00000000000000
0	180000000000	2	0x6f00000000000000
0	180000000000	3	0x6fc0000000000000
0	180000000000	4	0x6ff0000000000000
0	180000000000	5	0x6ffc000000000000
0	180000000000	6	0x6fff000000000000
0	180000000000	7	0x6fffc00000000000
0	180000000000	8	0x6ffff00000000000
0	180000000000	9	0x6ffffc0000000000
0	180000000000	10	0x6fffff0000000000
0	180000000000	11	0x6fffffc000000000
0	180000000000	12	0x6ffffff000000000
0	180000000000	13	0x6ffffffc00000000
0	180000000000	14	0x6fffffff00000000
0	180000000000	15	0x6fffffffc0000000
0	180000000000	16	0x6ffffffff0000000
0	180000000000	17	0x6ffffffffc000000
0	180000000000	18	0x6fffffffff000000
0	180000000000	19	0x6fffffffffc00000
0	180000000000	20	0x6ffffffffff00000
0	180000000000	21	0x6ffffffffffc0000
0	180000000000	22	0x6fffffffffff0000
0	180000000000	23	0x6fffffffffffc000
0	180000000000	24	0x6ffffffffffff000
0	180000000000	25	0x6ffffffffffffc00
0	180000000000	26	0x6fffffffffffff00
0	180000000000	27	0x6fffffffffffffc0
0	180000000000	28	0x6ffffffffffffff0
0	180000000000	29	0x6ffffffffffffffc
0	180000000000	30	0x6fffffffffffffff
0	-90000000000	0	0x9000000000000000
0	-90000000000	1	0x9400000000000000
0	-90000000000	2	0x9100000000000000
0	-90000000000	3	0x9040000000000000
0	-90000000000	4	0x9010000000000000
0	-90000000000	5	0x9004000000000000
0	-90000000000	6	0x9001000000000000
0	-90000000000	7	0x9000400000000000
0	-90000000000	8	0x9000100000000000
0	-90000000000	9	0x9000040000000000
0	-90000000000	10	0x9000010000000000
0	-90000000000	11	0x9000004000000000
0	-90000000000	12	0x9000001000000000
0	-90000000000	13	0x9000000400000000
0	-90000000000	14	0x9000000100000000
0	-90000000000	15	0x9000000040000000
0	-90000000000	16	0x9000000010000000
0	-90000000000	17	0x9000000004000000
0	-90000000000	18	0x9000000001000000
0	-90000000000	19	0x9000000000400000
0	-90000000000	20	0x9000000000100000
0	-90000000000	21	0x9000000000040000
0	-90000000000	22	0x9000000000010000
0	-90000000000	23	0x9000000000004000
0	-90000000000	24	0x9000000000001000
0	-90000000000	25	0x9000000000000400
0	-90000000000	26	0x9000000000000100
0	-90000000000	27	0x9000000000000040
0	-90000000000	28	0x9000000000000010
0	-90000000000	29	0x9000000000000004
0	-90000000000	30	0x9000000000000001
-89000000000	0	0	0xb000000000000000
-89000000000	0	1	0xb400000000000000
-89000000000	0	2	0xb100000000000000
-89000000000	0	3	0xb040000000000000
-89000000000	0	4	0xb010000000000000
-89000000000	0	5	0xb004000000000000
-89000000000	0	6	0xb001000000000000
-89000000000	0	7	0xb000c00000000000
-89000000000	0	8	0xb000b00000000000
-89000000000	0	9	0xb000a40000000000
-89000000000	0	10	0xb000a70000000000
-89000000000	0	11	0xb000a74000000000
-89000000000	0	12	0xb000a75000000000
-89000000000	0	13	0xb000a75c00000000
-89000000000	0	14	0xb000a75f00000000
-89000000000	0	15	0xb000a75fc0000000
-89000000000	0	16	0xb000a75ff0000000
-89000000000	0	17	0xb000a75ff4000000
-89000000000	0	18	0xb000a75ff5000000
-89000000000	0	19	0xb000a75ff5400000
-89000000000	0	20	0xb000a75ff5500000
-89000000000	0	21	0xb000a75ff5540000
-89000000000	0	22	0xb000a75ff5550000
-89000000000	0	23	0xb000a75ff5554000
-89000000000	0	24	0xb000a75ff5557000
-89000000000	0	25	0xb000a75ff5556400
-89000000000	0	26	0xb000a75ff5556100
-89000000000	0	27	0xb000a75ff55561c0
-89000000000	0	28	0xb000a75ff55561d0
-89000000000	0	29	0xb000a75ff55561d4
-89000000000	0	30	0xb000a75ff55561d5
-10000000000	-10000000000	30	0x05004ea3040649c5
-10000000000	-9000000000	30	0x05023ad9b093ba07
-10000000000	-8000000000	30	0x0502c526dfad1c77
-10000000000	-7000000000	30	0x051daf51151d3969
-10000000000	-6000000000	30	0x051e5c9416f7011b
-10000000000	-5000000000	30	0x052028e04aba69e1
-10000000000	-4000000000	30	0x0520dc6f9a860515
-10000000000	-3000000000	30	0x0527aebf8036c9b1
-10000000000	-2000000000	30	0x05285a11a59490d7
-10000000000	-1000000000	30	0x052a315d477d3687
-10000000000	0	30	0x1ad52cad2cad354d
-10000000000	1000000000	30	0x1ad5cea2b882c979
-10000000000	2000000000	30	0x1ad7a5ee5a6b6f29
-10000000000	3000000000	30	0x1ad851407fc9364f
-10000000000	4000000000	30	0x1adf23906579faeb
-10000000000	5000000000	30	0x1adfd71fb545961f
-10000000000	6000000000	30	0x1ae1a36be908fee5
-10000000000	7000000000	30	0x1ae250aeeae2c697
-10000000000	8000000000	30	0x1afd3ad92052e389
-10000000000	9000000000	30	0x1afdc5264f6c45f9
-10000000000	10000000000	30	0x1affb15cfbf9b63b
-9000000000	-10000000000	30	0x05072c7af0c8c9f7
-9000000000	-9000000000	30	0x050408b04f6470a7
-9000000000	-8000000000	30	0x0504a5cc57a98e47
-9000000000	-7000000000	30	0x051b847a40ce3167
-9000000000	-6000000000	30	0x05193723763a35b3
-9000000000	-5000000000	30	0x0522063f9e31f2b5
-9000000000	-4000000000	30	0x0523e61afb37f06b
-9000000000	-3000000000	30	0x0525ce1fcd4378fb
-9000000000	-2000000000	30	0x052f3aa5b1be442d
-9000000000	-1000000000	30	0x052c11e80cd36635
-9000000000	0	30	0x1ad34d4d333332ab
-9000000000	1000000000	30	0x1ad3ee17f32c99cb
-9000000000	2000000000	30	0x1ad0c55a4e41bbd3
-9000000000	3000000000	30	0x1ada31e032bc8705
-9000000000	4000000000	30	0x1adc19e504c80f95
-9000000000	5000000000	30	0x1addf9c061ce0d4b
-9000000000	6000000000	30	0x1ae6c8dc89c5ca4d
-9000000000	7000000000	30	0x1ae47b85bf31ce99
-9000000000	8000000000	30	0x1afb5a33a85671b9
-9000000000	9000000000	30	0x1afbf74fb09b8f59
-9000000000	10000000000	30	0x1af8d3850f373609
-8000000000	-10000000000	30	0x0507c9f066d022bb
-8000000000	-9000000000	30	0x0505e8651d91d9e3
-8000000000	-8000000000	30	0x05054659b487bbc5
-8000000000	-7000000000	30	0x051a66b1bda6309f
-8000000000	-6000000000	30	0x0519c3e176cf83db
-8000000000	-5000000000	30	0x0522a6c72ab294b3
-8000000000	-4000000000	30	0x052346972d502fbf
-8000000000	-3000000000	30	0x052524365596b1c9
-8000000000	-2000000000	30	0x052fc59d0f17bbd1
-8000000000	-1000000000	30	0x052dee606a00c6d5
-8000000000	0	30	0x1ad2b2d4d52acccd
-8000000000	1000000000	30	0x1ad2119f95ff392b
-8000000000	2000000000	30	0x1ad03a62f0e8442f
-8000000000	3000000000	30	0x1adadbc9aa694e37
-8000000000	4000000000	30	0x1adcb968d2afd041
-8000000000	5000000000	30	0x1add5938d54d6b4d
-8000000000	6000000000	30	0x1ae63c1e89307c25
-8000000000	7000000000	30	0x1ae5994e4259cf61
-8000000000	8000000000	30	0x1afab9a64b78443b
-8000000000	9000000000	30	0x1afa179ae26e261d
-8000000000	10000000000	30	0x1af8360f992fdd45
-7000000000	-10000000000	30	0x0508535b05db17f7
-7000000000	-9000000000	30	0x050ed80f3c444fd9
-7000000000	-8000000000	30	0x050e32e107b3626f
-7000000000	-7000000000	30	0x0511022cf31cdb0d
-7000000000	-6000000000	30	0x0516e16deee84bb3
-7000000000	-5000000000	30	0x053d813fb2d9f2ab
-7000000000	-4000000000	30	0x053c614f85529a43
-7000000000	-3000000000	30	0x053a56b5000bdda3
-7000000000	-2000000000	30	0x0530f0b2f895a40f
-7000000000	-1000000000	30	0x0533cea218a05eff
-7000000000	0	30	0x1accd3533532b335
-7000000000	1000000000	30	0x1acc315de75fa101
-7000000000	2000000000	30	0x1acf0f4d076a5bf1
-7000000000	3000000000	30	0x1ac5a94afff4225d
-7000000000	4000000000	30	0x1ac39eb07aad65bd
-7000000000	5000000000	30	0x1ac27ec04d260d55
-7000000000	6000000000	30	0x1ae91e921117b44d
-7000000000	7000000000	30	0x1aeefdd30ce324f3
-7000000000	8000000000	30	0x1af1cd1ef84c9d91
-7000000000	9000000000	30	0x1af127f0c3bbb027
-7000000000	10000000000	30	0x1af7aca4fa24e809
-6000000000	-10000000000	30	0x050a36725670476f
-6000000000	-9000000000	30	0x050c12b196ceee1f
-6000000000	-8000000000	30	0x050d92d77502cc59
-6000000000	-7000000000	30	0x0513b6730d652717
-6000000000	-6000000000	30	0x051440dc6f6f83a7
-6000000000	-5000000000	30	0x053e210b00888ccb
-6000000000	-4000000000	30	0x053ec13ad1dacf3f
-6000000000	-3000000000	30	0x0539a3c0e1c8a92f
-6000000000	-2000000000	30	0x053717428f17915b
-6000000000	-1000000000	30	0x05343c14c278432b
-6000000000	0	30	0x1acb34b4b332d4cd
-6000000000	1000000000	30	0x1acbc3eb3d87bcd5
-6000000000	2000000000	30	0x1ac8e8bd70e86ea5
-6000000000	3000000000	30	0x1ac65c3f1e3756d1
-6000000000	4000000000	30	0x1ac13ec52e2530c1
-6000000000	5000000000	30	0x1ac1def4ff777335
-6000000000	6000000000	30	0x1aebbf2390907c59
-6000000000	7000000000	30	0x1aec498cf29ad8e9
-6000000000	8000000000	30	0x1af26d288afd33a7
-6000000000	9000000000	30	0x1af3ed4e693111e1
-6000000000	10000000000	30	0x1af5c98da98fb891
-5000000000	-10000000000	30	0x050ad35c8ca4e831
-5000000000	-9000000000	30	0x050cb2b2f10ecd57
-5000000000	-8000000000	30	0x0572b2d9d28ae917
-5000000000	-7000000000	30	0x056cd367166889df
-5000000000	-6000000000	30	0x056b348de9c5ac6f
-5000000000	-5000000000	30	0x054000e032c5ea0b
-5000000000	-4000000000	30	0x0540a125cf5d48c1
-5000000000	-3000000000	30	0x054786c2df460f7d
-5000000000	-2000000000	30	0x0548263b7b949c19
-5000000000	-1000000000	30	0x054a096b3d5f342b
-5000000000	0	30	0x1ab554cad54d4aab
-5000000000	1000000000	30	0x1ab5f694c2a0cbd5
-5000000000	2000000000	30	0x1ab7d9c4846b63e7
-5000000000	3000000000	30	0x1ab8793d20b9f083
-5000000000	4000000000	30	0x1abf5eda30a2b73f
-5000000000	5000000000	30	0x1abfff1fcd3a15f5
-5000000000	6000000000	30	0x1a94cb72163a5391
-5000000000	7000000000	30	0x1a932c98e9977621
-5000000000	8000000000	30	0x1a8d4d262d7516e9
-5000000000	9000000000	30	0x1af34d4d0ef132a9
-5000000000	10000000000	30	0x1af52ca3735b17cf
-4000000000	-10000000000	30	0x0575c9fafbe5dfc5
-4000000000	-9000000000	30	0x0573ed429a6ef77d
-4000000000	-8000000000	30	0x057212e32a2d1d97
-4000000000	-7000000000	30	0x056c367d95633969
-4000000000	-6000000000	30	0x056bc123916374c3
-4000000000	-5000000000	30	0x0541e11658103f5f
-4000000000	-4000000000	30	0x054141385ccff23d
-4000000000	-3000000000	30	0x054666be55949bb7
-4000000000	-2000000000	30	0x0548c345ce406965
-4000000000	-1000000000	30	0x054be94775551709
-4000000000	0	30	0x1ab4b4b2d2ad52cb
-4000000000	1000000000	30	0x1ab416b88aaae8f7
-4000000000	2000000000	30	0x1ab73cba31bf969b
-4000000000	3000000000	30	0x1ab99941aa6b6449
-4000000000	4000000000	30	0x1abebec7a3300dc3
-4000000000	5000000000	30	0x1abe1ee9a7efc0a1
-4000000000	6000000000	30	0x1a943edc6e9c8b3d
-4000000000	7000000000	30	0x1a93c9826a9cc697
-4000000000	8000000000	30	0x1a8ded1cd5d2e269
-4000000000	9000000000	30	0x1a8c12bd65910883
-4000000000	10000000000	30	0x1a8a3605041a203b
-3000000000	-10000000000	30	0x0577ac705c2d3863
-3000000000	-9000000000	30	0x0570d9e82690e4cb
-3000000000	-8000000000	30	0x05703232582ce26f
-3000000000	-7000000000	30	0x056f03f96047cceb
-3000000000	-6000000000	30	0x0568e6b4bc4dd3b1
-3000000000	-5000000000	30	0x054283ddcadabff5
-3000000000	-4000000000	30	0x054373efd75cafbf
-3000000000	-3000000000	30	0x054504165f4bf3a9
-3000000000	-2000000000	30	0x054fa5edce42eea5
-3000000000	-1000000000	30	0x054dcebe36204087
-3000000000	0	30	0x1ab2d34ad54b532d
-3000000000	1000000000	30	0x1ab23141c9dfbf79
-3000000000	2000000000	30	0x1ab05a1231bd115b
-3000000000	3000000000	30	0x1abafbe9a0b40c57
-3000000000	4000000000	30	0x1abc8c1028a35041
-3000000000	5000000000	30	0x1abd7c223525400b
-3000000000	6000000000	30	0x1a97194b43b22c4f
-3000000000	7000000000	30	0x1a90fc069fb83315
-3000000000	8000000000	30	0x1a8fcdcda7d31d91
-3000000000	9000000000	30	0x1a8f2617d96f1b35
-3000000000	10000000000	30	0x1a88538fa3d2c79d
-2000000000	-10000000000	30	0x05784e865c2da2b3
-2000000000	-9000000000	30	0x057a3ad84cc58f55
-2000000000	-8000000000	30	0x057ac503022ce391
-2000000000	-7000000000	30	0x0565a5dbb53d2443
-2000000000	-6000000000	30	0x0566436bc4430bb9
-2000000000	-5000000000	30	0x055d633fd53a17fd
-2000000000	-4000000000	30	0x055c9217058e0535
-2000000000	-3000000000	30	0x055ae4b8d56bfb19
-2000000000	-2000000000	30	0x05504544f115a4a3
-2000000000	-1000000000	30	0x05523a12dfdfa31d
-2000000000	0	30	0x1aad32b2d3353353
-2000000000	1000000000	30	0x1aadc5ed20205ce3
-2000000000	2000000000	30	0x1aafbabb0eea5b5d
-2000000000	3000000000	30	0x1aa51b472a9404e7
-2000000000	4000000000	30	0x1aa36de8fa71facb
-2000000000	5000000000	30	0x1aa29cc02ac5e803
-2000000000	6000000000	30	0x1a99bc943bbcf447
-2000000000	7000000000	30	0x1a9a5a244ac2dbbd
-2000000000	8000000000	30	0x1a853afcfdd31c6f
-2000000000	9000000000	30	0x1a85c527b33a70ab
-2000000000	10000000000	30	0x1a87b179a3d25d4d
-1000000000	-10000000000	30	0x057f242e78d03d9d
-1000000000	-9000000000	30	0x057c108fbb16f007
-1000000000	-8000000000	30	0x057cba4d9e7d3d8f
-1000000000	-7000000000	30	0x05639b8ee99013a3
-1000000000	-6000000000	30	0x0561396bf1a67cf7
-1000000000	-5000000000	30	0x055e1c41aa126a9f
-1000000000	-4000000000	30	0x055ebc6d181a02eb
-1000000000	-3000000000	30	0x05599b952a667325
-1000000000	-2000000000	30	0x05573b4784ca247b
-1000000000	-1000000000	30	0x0554114015805e81
-1000000000	0	30	0x1aab4cb54aaacb2b
-1000000000	1000000000	30	0x1aabeebfea7fa17f
-1000000000	2000000000	30	0x1aa8c4b87b35db85
-1000000000	3000000000	30	0x1aa6646ad5998cdb
-1000000000	4000000000	30	0x1aa14392e7e5fd15
-1000000000	5000000000	30	0x1aa1e3be55ed9561
-1000000000	6000000000	30	0x1a9ec6940e598309
-1000000000	7000000000	30	0x1a9c6471166fec5d
-1000000000	8000000000	30	0x1a8345b26182c271
-1000000000	9000000000	30	0x1a83ef7044e90ff9
-1000000000	10000000000	30	0x1a80dbd1872fc263
0	-10000000000	30	0x0f8078a829fd601d
0	-9000000000	30	0x0f875808276277ff
0	-8000000000	30	0x0f87f7d5807f89d9
0	-7000000000	30	0x0f89d6027562a761
0	-6000000000	30	0x0f8a75f5f627809d
0	-5000000000	30	0x0ff5558a801d5fff
0	-4000000000	30	0x0ff5f5f7d7fd57df
0	-3000000000	30	0x0ff7d61fd55f5629
0	-2000000000	30	0x0ff877e282756207
0	-1000000000	30	0x0fff58a00aaa9e2b
0	0	30	0x1000000000000001
0	1000000000	30	0x1000a75ff55561d5
0	2000000000	30	0x1007881d7d8a9df9
0	3000000000	30	0x100829e02aa0a9d7
0	4000000000	30	0x100a0a082802a821
0	5000000000	30	0x100aaa757fe2a001
0	6000000000	30	0x10758a0a09d87f63
0	7000000000	30	0x107629fd8a9d589f
0	8000000000	30	0x1078082a7f807627
0	9000000000	30	0x1078a7f7d89d8801
0	10000000000	30	0x107f8757d6029fe3
1000000000	-10000000000	30	0x0f819b84822f9327
1000000000	-9000000000	30	0x0f86ba6510ec5aa9
1000000000	-8000000000	30	0x0f8610e320d79625
1000000000	-7000000000	30	0x0f892424473ab919
1000000000	-6000000000	30	0x0f8b93c14f1c8659
1000000000	-5000000000	30	0x0ff4b3bf01e89535
1000000000	-4000000000	30	0x0ff413c2f2a4a841
1000000000	-3000000000	30	0x0ff7243fd4dc988f
1000000000	-2000000000	30	0x0ff990bd7a749bd1
1000000000	-1000000000	30	0x0ffebbeabf7fb42b
1000000000	0	30	0x1001e20aa0007581
1000000000	1000000000	30	0x1001441540804bd5
1000000000	2000000000	30	0x10066f42858b642f
1000000000	3000000000	30	0x1008dbc02b236771
1000000000	4000000000	30	0x100bec3d0d5b57bf
1000000000	5000000000	30	0x100b4c40fe176acb
1000000000	6000000000	30	0x10746c3eb0e379a7
1000000000	7000000000	30	0x1076dbdbb8c546e7
1000000000	8000000000	30	0x1079ef1cdf2869db
1000000000	9000000000	30	0x1079459aef13a557
1000000000	10000000000	30	0x107e647b7dd06cd9
2000000000	-10000000000	30	0x0f82e47cf383181d
2000000000	-9000000000	30	0x0f849062e26e25ff
2000000000	-8000000000	30	0x0f856fada982596f
2000000000	-7000000000	30	0x0f8e4e711fc7cee9
2000000000	-6000000000	30	0x0f8db9946eedb443
2000000000	-5000000000	30	0x0ff2cd957f91ed53
2000000000	-4000000000	30	0x0ff239edaf65fa9f
2000000000	-3000000000	30	0x0ff04e167fc150f3
2000000000	-2000000000	30	0x0ffaefee5bbf0e0d
2000000000	-1000000000	30	0x0ffc91e8356048f7
2000000000	0	30	0x10029d58789fd8a9
2000000000	1000000000	30	0x10036e17ca9fb709
2000000000	2000000000	30	0x10051011a440f1f3
2000000000	3000000000	30	0x100fb1e9803eaf0d
2000000000	4000000000	30	0x100dc612509a0561
2000000000	5000000000	30	0x100d326a806e12ad
2000000000	6000000000	30	0x1072466b91124bbd
2000000000	7000000000	30	0x1071b18ee0383117
2000000000	8000000000	30	0x107a9052567da691
2000000000	9000000000	30	0x107b6f9d1d91da01
2000000000	10000000000	30	0x107d1b830c7ce7e3
3000000000	-10000000000	30	0x0f9d06cfb68792d9
3000000000	-9000000000	30	0x0f9b77429c6e5a75
3000000000	-8000000000	30	0x0f9a88d9b28709c5
3000000000	-7000000000	30	0x0f91a953dfbd2715
3000000000	-6000000000	30	0x0f92495f46e3790f
3000000000	-5000000000	30	0x0fed2c737570155f
3000000000	-4000000000	30	0x0fedc9452df20515
3000000000	-3000000000	30	0x0fefaeb8e1f41903
3000000000	-2000000000	30	0x0fe50f4370e8441b
3000000000	-1000000000	30	0x0fe371408ccaeb29
3000000000	0	30	0x101d7df57fe1fd87
3000000000	1000000000	30	0x101c8ebf733514d7
3000000000	2000000000	30	0x101af0bc8f17bbe5
3000000000	3000000000	30	0x101051471e0be6fd
3000000000	4000000000	30	0x101236bad20dfaeb
3000000000	5000000000	30	0x1012d38c8a8feaa1
3000000000	6000000000	30	0x106db6a0b91c86f1
3000000000	7000000000	30	0x106e56ac2042d8eb
3000000000	8000000000	30	0x106577264d78f63b
3000000000	9000000000	30	0x106488bd6391a58b
3000000000	10000000000	30	0x1062f93049786d27
4000000000	-10000000000	30	0x0f9e6750515b606f
4000000000	-9000000000	30	0x0f9947e824c44d87
4000000000	-8000000000	30	0x0f99e84d8182f639
4000000000	-7000000000	30	0x0f96ddd33fd9c393
4000000000	-6000000000	30	0x0f946bc93bd99f6d
4000000000	-5000000000	30	0x0feb4bb8e2bac1e1
4000000000	-4000000000	30	0x0febebc2f2701993
4000000000	-3000000000	30	0x0fe8dc14ff6a245d
4000000000	-2000000000	30	0x0fe668bb70eac3db
4000000000	-1000000000	30	0x0fe146bd9fffbce3
4000000000	0	30	0x101e1e1d7d57fd61
4000000000	1000000000	30	0x101eb9426000431d
4000000000	2000000000	30	0x101997448f153c25
4000000000	3000000000	30	0x101723eb0095dba3
4000000000	4000000000	30	0x1014143d0d8fe66d
4000000000	5000000000	30	0x1014b4471d453e1f
4000000000	6000000000	30	0x106b9436c4266093
4000000000	7000000000	30	0x1069222cc0263c6d
4000000000	8000000000	30	0x106617b27e7d09c7
4000000000	9000000000	30	0x1066b817db3bb279
4000000000	10000000000	30	0x106198afaea49f91
5000000000	-10000000000	30	0x0fa029f2360e479b
5000000000	-9000000000	30	0x0fa2081d1bb162ad
5000000000	-8000000000	30	0x0f9808327d2046ed
5000000000	-7000000000	30	0x0f96298cec926275
5000000000	-6000000000	30	0x0f958a37476e5691
5000000000	-5000000000	30	0x0feaaa4ad86e14b5
5000000000	-4000000000	30	0x0fea0bce65f2a36b
5000000000	-3000000000	30	0x0fe8296d75e8b1d7
5000000000	-2000000000	30	0x0fe78890d16a26b7
5000000000	-1000000000	30	0x0fe0a6c1c7f5de81
5000000000	0	30	0x101ffe207ff7e001
5000000000	1000000000	30	0x101f593e380a217f
5000000000	2000000000	30	0x1018776f2e95d949
5000000000	3000000000	30	0x1017d6928a174e29
5000000000	4000000000	30	0x1015f4319a0d5c95
5000000000	5000000000	30	0x101555b52791eb4b
5000000000	6000000000	30	0x106a75c8b891a96f
5000000000	7000000000	30	0x1069d673136d9d8b
5000000000	8000000000	30	0x1067f7cd82dfb913
5000000000	9000000000	30	0x105df7e2e44e9d53
5000000000	10000000000	30	0x105fd60dc9f1b865
6000000000	-10000000000	30	0x0fa0dddcfddae9c5
6000000000	-9000000000	30	0x0fa3e81b6c2445f5
6000000000	-8000000000	30	0x0fa3387cdfad63b3
6000000000	-7000000000	30	0x0fbc5dddb78f9db9
6000000000	-6000000000	30	0x0fbeea36c4c57909
6000000000	-5000000000	30	0x0fc09ee0fe326761
6000000000	-4000000000	30	0x0fc16bc57b307195
6000000000	-3000000000	30	0x0fc30c6a4b2353d1
6000000000	-2000000000	30	0x0fdceded25b83bf1
6000000000	-1000000000	30	0x0fde96bf6cd2e881
6000000000	0	30	0x10209e1e1d882a77
6000000000	1000000000	30	0x10216940932d177f
6000000000	2000000000	30	0x10231212da47c40f
6000000000	3000000000	30	0x103cf395b4dcac2f
6000000000	4000000000	30	0x103e943a84cf8e6b
6000000000	5000000000	30	0x103f611f01cd989f
6000000000	6000000000	30	0x104115c93b3a86f7
6000000000	7000000000	30	0x1043a22248706247
6000000000	8000000000	30	0x105cc78320529c4d
6000000000	9000000000	30	0x105c17e493dbba0b
6000000000	10000000000	30	0x105f22230225163b
7000000000	-10000000000	30	0x0fa7a9f1af30ed59
7000000000	-9000000000	30	0x0fa432b196eef077
7000000000	-8000000000	30	0x0fa4d85efd1dd891
7000000000	-7000000000	30	0x0fbbac8718f771a3
7000000000	-6000000000	30	0x0fb90bc61112e11d
7000000000	-5000000000	30	0x0fc77e951d774801
7000000000	-4000000000	30	0x0fc68bf02ffd30ed
7000000000	-3000000000	30	0x0fc4fc0affe1670d
7000000000	-2000000000	30	0x0fdb1b58533f0ea5
7000000000	-1000000000	30	0x0fd97149f34ae101
7000000000	0	30	0x10277df89fd809df
7000000000	1000000000	30	0x10268eb60cb51eff
7000000000	2000000000	30	0x1024e4a7acc0f15b
7000000000	3000000000	30	0x103b03f5001e98f3
7000000000	4000000000	30	0x1039740fd002cf13
7000000000	5000000000	30	0x1038816ae288b7ff
7000000000	6000000000	30	0x1046f439eeed1ee3
7000000000	7000000000	30	0x10445378e7088e5d
7000000000	8000000000	30	0x105b27a102e2276f
7000000000	9000000000	30	0x105bcd4e69110f89
7000000000	10000000000	30	0x1058560e50cf12a7
8000000000	-10000000000	30	0x0fa8674fc97ac811
8000000000	-9000000000	30	0x0faf47cfb33a7759
8000000000	-8000000000	30	0x0fafe8e31e7d113b
8000000000	-7000000000	30	0x0fb08c0f164d9a75
8000000000	-6000000000	30	0x0fb7695ed9657931
8000000000	-5000000000	30	0x0fc81c3dd5583f59
8000000000	-4000000000	30	0x0fc8bc6dd7fad041
8000000000	-3000000000	30	0x0fcf9b98fe395a67
8000000000	-2000000000	30	0x0fd06f77b1bd117b
8000000000	-1000000000	30	0x0fd7448ac1fe6c7f
8000000000	0	30	0x10281d7e2a802763
8000000000	1000000000	30	0x1028bb753e019381
8000000000	2000000000	30	0x102f90884e42ee85
8000000000	3000000000	30	0x1030646701c6a599
8000000000	4000000000	30	0x1037439228052fbf
8000000000	5000000000	30	0x1037e3c22aa7c0a7
8000000000	6000000000	30	0x104896a1269a86cf
8000000000	7000000000	30	0x104f73f0e9b2658b
8000000000	8000000000	30	0x1050171ce182eec5
8000000000	9000000000	30	0x1050b8304cc588a7
8000000000	10000000000	30	0x105798b0368537ef
9000000000	-10000000000	30	0x0fa986d04e72221d
9000000000	-9000000000	30	0x0faea60fa4ce9b4d
9000000000	-8000000000	30	0x0fae0f26fd0224e9
9000000000	-7000000000	30	0x0fb17bd0ea259b8d
9000000000	-6000000000	30	0x0fb699999d90de59
9000000000	-5000000000	30	0x0fc9fcc034da180b
9000000000	-4000000000	30	0x0fc95cb051dd4fc1
9000000000	-3000000000	30	0x0fce64b527e8d651
9000000000	-2000000000	30	0x0fd1901b0f15bb83
9000000000	-1000000000	30	0x0fd6bb47e77ddcdf
9000000000	0	30	0x1029e2a789d89d55
9000000000	1000000000	30	0x102944b818822321
9000000000	2000000000	30	0x102e6fe4f0ea447d
9000000000	3000000000	30	0x10319b4ad81729af
